case_id,client_name,case_type,notary,workflow_status,case_category,notarization_category,usage_country,accept_date,issue_date,notary_fee,fee_status
2023007166,REDACTED_CLIENT,证书（执照）,Staff_008,已归档,新证,涉外民事,韩国,2023-03-28,2023-03-30,150.00,是
2023007168,REDACTED_CLIENT,出生,Staff_054,已归档,新证,涉外民事,法国,2023-03-29,2023-03-29,150.00,是
202300717,REDACTED_CLIENT,其他法律意见书,Staff_024,制证,新证,法律意见书,中国大陆,2023-01-11,2023-01-11,100.00,否
2023007174,REDACTED_CLIENT,译本与原本相符,Staff_027,已归档,新证,涉外民事,韩国,2023-03-29,2023-03-29,0.00,是
202300718,REDACTED_CLIENT,译本与原本相符,Staff_054,已归档,新证,涉外民事,美国,2023-01-11,2023-01-11,150.00,是
2023007181,REDACTED_CLIENT,译本与原本相符,Staff_076,已归档,新证,涉外民事,韩国,2023-03-29,2023-03-29,1450.00,是
2023007184,REDACTED_CLIENT,证书（执照）,Staff_024,制证,新证,涉外民事,西班牙,2023-03-29,2023-03-29,150.00,是
2023007188,REDACTED_CLIENT,其他法律意见书,Staff_024,发证,新证,法律意见书,中国大陆,2023-03-29,2023-03-29,100.00,否
2023007189,REDACTED_CLIENT,其他法律意见书,Staff_024,发证,新证,法律意见书,中国大陆,2023-03-29,2023-03-29,200.00,否
2023007191,REDACTED_CLIENT,其他法律意见书,Staff_024,发证,新证,法律意见书,中国大陆,2023-03-29,2023-03-29,100.00,否
2023007193,REDACTED_CLIENT,证书（执照）,Staff_076,已归档,新证,涉外民事,斯洛文尼亚,2023-03-29,2023-03-29,150.00,是
2023007199,REDACTED_CLIENT,无犯罪记录,Staff_008,已归档,新证,涉外民事,沙特阿拉伯,2023-03-29,2023-03-29,150.00,是
2023007201,REDACTED_CLIENT,其他法律意见书,Staff_024,发证,新证,法律意见书,中国大陆,2023-03-29,2023-03-29,100.00,否
2023007202,REDACTED_CLIENT,已婚（初婚）,Staff_054,已归档,新证,涉外民事,韩国,2023-03-29,2023-03-30,150.00,是
2023007203,REDACTED_CLIENT,无犯罪记录,Staff_054,已归档,新证,涉外民事,泰国,2023-03-29,2023-03-30,150.00,是
2023007204,REDACTED_CLIENT,证书（执照）,Staff_030,已归档,新证,涉外民事,爱尔兰,2023-03-29,2023-03-29,0.00,Unknown
2023007205,REDACTED_CLIENT,其他法律意见书,Staff_024,发证,新证,法律意见书,中国大陆,2023-03-29,2023-03-29,100.00,否
2023007206,REDACTED_CLIENT,译本与原本相符,Staff_008,已归档,新证,涉外民事,韩国,2023-03-29,2023-03-29,150.00,是
2023007207,REDACTED_CLIENT,其他法律意见书,Staff_024,发证,新证,法律意见书,中国大陆,2023-03-29,2023-03-29,100.00,否
2023007208,REDACTED_CLIENT,其他法律意见书,Staff_024,发证,新证,法律意见书,中国大陆,2023-03-29,2023-03-29,200.00,否
2023007210,REDACTED_CLIENT,亲属关系,Staff_003,已归档,新证,涉外民事,意大利,2023-03-29,2023-03-29,150.00,是
2023007212,REDACTED_CLIENT,译本与原本相符,Staff_054,已归档,新证,涉外民事,俄罗斯,2023-03-29,2023-03-29,150.00,是
2023007214,REDACTED_CLIENT,其他法律意见书,Staff_024,发证,新证,法律意见书,中国大陆,2023-03-29,2023-03-29,100.00,否
2023007218,REDACTED_CLIENT,无犯罪记录,Staff_029,已归档,新证,涉外民事,加拿大,2023-03-29,2023-03-29,150.00,是
202300722,REDACTED_CLIENT,证书（执照）,Staff_030,已归档,新证,涉外民事,马耳他,2023-01-11,2023-01-11,0.00,Unknown
2023007225,REDACTED_CLIENT,其他法律意见书,Staff_024,发证,新证,法律意见书,中国大陆,2023-03-29,2023-03-29,200.00,否
2023007227,REDACTED_CLIENT,其他法律意见书,Staff_024,发证,新证,法律意见书,中国大陆,2023-03-29,2023-03-29,100.00,否
2023007228,REDACTED_CLIENT,译本与原本相符,Staff_008,已归档,新证,涉外民事,韩国,2023-03-29,2023-03-29,150.00,是
2023007230,REDACTED_CLIENT,证书（执照）,Staff_008,已归档,新证,涉外民事,澳大利亚,2023-03-29,2023-03-29,150.00,是
2023007233,REDACTED_CLIENT,文书上的签名（印鉴）,Staff_070,已归档,新证,涉外民事,西班牙,2023-03-29,2023-03-29,500.00,是
2023007234,REDACTED_CLIENT,译本与原本相符,Staff_003,已归档,新证,涉外民事,韩国,2023-03-29,2023-03-29,0.00,Unknown
2023007235,REDACTED_CLIENT,出生,Staff_067,已归档,新证,涉外民事,法国,2023-03-29,2023-03-30,150.00,是
2023007237,REDACTED_CLIENT,译本与原本相符,Staff_024,已归档,新证,涉外民事,韩国,2023-03-29,2023-03-29,150.00,是
2023007238,REDACTED_CLIENT,证书（执照）,Staff_030,已归档,新证,涉外民事,土耳其,2023-03-29,2023-03-29,0.00,Unknown
2023007239,REDACTED_CLIENT,证书（执照）,Staff_036,已归档,新证,涉外民事,加拿大,2023-03-29,2023-03-29,150.00,是
202300724,REDACTED_CLIENT,证书（执照）,Staff_030,已归档,新证,涉外民事,瓦努阿图,2023-01-11,2023-01-11,0.00,Unknown
2023007244,REDACTED_CLIENT,其他继承,Staff_024,已归档,新证,法律意见书,中国大陆,2023-03-31,2023-04-26,0.00,Unknown
2023007247,REDACTED_CLIENT,一般事务性委托,Staff_030,受理,新证,国内民事,中国大陆,2023-03-29,NULL,0.00,Unknown
2023007248,REDACTED_CLIENT,译本与原本相符,Staff_024,已归档,新证,涉外民事,韩国,2023-03-29,2023-03-29,150.00,是
2023007251,REDACTED_CLIENT,无犯罪记录,Staff_054,已归档,新证,涉外民事,泰国,2023-03-29,2023-03-29,150.00,是
2023007253,REDACTED_CLIENT,证书（执照）,Staff_020,已归档,新证,涉外民事,韩国,2023-03-29,2023-03-29,150.00,是
2023007256,REDACTED_CLIENT,其他继承,Staff_024,已归档,新证,法律意见书,中国大陆,2023-03-30,2023-04-26,0.00,Unknown
2023007258,REDACTED_CLIENT,证书（执照）,Staff_054,已归档,新证,涉外民事,南非,2023-03-29,2023-03-29,500.00,是
202300726,REDACTED_CLIENT,出生,Staff_030,已归档,新证,涉外民事,瓦努阿图,2023-01-11,2023-01-11,0.00,Unknown
2023007260,REDACTED_CLIENT,证书（执照）,Staff_003,已归档,新证,涉外民事,韩国,2023-03-28,2023-03-29,0.00,Unknown
2023007268,REDACTED_CLIENT,证书（执照）,Staff_007,已归档,新证,涉外民事,德国,2023-03-29,2023-03-29,500.00,是
2023007269,REDACTED_CLIENT,译本与原本相符,Staff_008,已归档,新证,涉外民事,乌兹别克斯坦,2023-03-29,2023-03-29,500.00,是
2023007271,REDACTED_CLIENT,亲属关系,Staff_030,已归档,新证,涉外民事,葡萄牙,2023-03-29,2023-03-29,150.00,是
2023007275,REDACTED_CLIENT,证书（执照）,Staff_030,已归档,新证,涉外民事,澳大利亚,2023-03-29,2023-03-29,150.00,是
2023007277,REDACTED_CLIENT,其他法律意见书,Staff_024,发证,新证,法律意见书,中国大陆,2023-03-29,2023-03-29,150.00,否
2023007279,REDACTED_CLIENT,其他继承,Staff_024,已归档,新证,法律意见书,中国大陆,2023-03-30,2023-04-20,0.00,Unknown
2023007285,REDACTED_CLIENT,证书（执照）,Staff_008,已归档,新证,涉外民事,德国,2023-03-29,2023-03-29,150.00,是
2023007292,REDACTED_CLIENT,译本与原本相符,Staff_008,已归档,新证,涉外民事,韩国,2023-03-29,2023-03-31,150.00,是
2023007293,REDACTED_CLIENT,其他继承,Staff_024,已归档,新证,法律意见书,中国大陆,2023-03-30,2023-04-26,0.00,Unknown
2023007295,REDACTED_CLIENT,证书（执照）,Staff_008,已归档,新证,涉外民事,英国,2023-03-29,2023-03-30,150.00,是
20230073,REDACTED_CLIENT,证书（执照）,Staff_030,已归档,新证,涉外民事,新西兰,2023-01-03,2023-01-10,0.00,Unknown
202300730,REDACTED_CLIENT,证书（执照）,Staff_030,已归档,新证,涉外民事,日本,2023-01-11,2023-01-11,0.00,Unknown
2023007301,REDACTED_CLIENT,其他法律意见书,Staff_024,发证,新证,法律意见书,中国大陆,2023-03-29,2023-03-29,100.00,否
2023007303,REDACTED_CLIENT,证书（执照）,Staff_004,已归档,新证,涉外民事,西班牙,2023-03-29,2023-03-29,150.00,是
2023007304,REDACTED_CLIENT,证书（执照）,Staff_027,已归档,新证,涉外民事,西班牙,2023-03-29,2023-03-30,150.00,是
2023007306,REDACTED_CLIENT,其他法律意见书,Staff_024,发证,新证,法律意见书,中国大陆,2023-03-29,2023-03-30,100.00,否
2023007307,REDACTED_CLIENT,证书（执照）,Staff_054,已归档,新证,涉外民事,澳大利亚,2023-03-29,2023-03-29,150.00,是
202300731,REDACTED_CLIENT,保全现状,Staff_014,已归档,新证,国内民事,中国大陆,2023-01-11,2023-02-01,3000.00,是
2023007310,REDACTED_CLIENT,城市房屋所有权委托,Staff_006,发证,新证,国内涉他,中国大陆,2023-03-29,2023-03-31,200.00,是
2023007311,REDACTED_CLIENT,其他法律意见书,Staff_024,发证,新证,法律意见书,中国大陆,2023-03-29,2023-03-29,100.00,否
2023007316,REDACTED_CLIENT,证书（执照）,Staff_008,已归档,新证,涉外民事,冰岛,2023-03-29,2023-04-06,150.00,是
2023007319,REDACTED_CLIENT,译本与原本相符,Staff_076,已归档,新证,涉外民事,韩国,2023-03-29,2023-03-30,640.00,是
202300732,REDACTED_CLIENT,无犯罪记录,Staff_030,已归档,新证,涉外民事,西班牙,2023-01-11,2023-01-11,0.00,Unknown
2023007320,REDACTED_CLIENT,证书（执照）,Staff_008,已归档,新证,涉外民事,澳大利亚,2023-03-29,2023-03-30,150.00,是
2023007325,REDACTED_CLIENT,译本与原本相符,Staff_027,已归档,新证,涉外民事,韩国,2023-02-23,NULL,0.00,Unknown
2023007327,REDACTED_CLIENT,证书（执照）,Staff_020,已归档,新证,涉外民事,韩国,2023-03-29,2023-03-30,150.00,是
2023007333,REDACTED_CLIENT,文本相符,Staff_030,已归档,新证,涉外民事,葡萄牙,2023-03-29,2023-03-30,0.00,Unknown
2023007335,REDACTED_CLIENT,出生,Staff_030,已归档,新证,涉外民事,加拿大,2023-03-29,2023-03-30,0.00,Unknown
2023007343,REDACTED_CLIENT,亲属关系,Staff_044,已归档,新证,涉外民事,希腊,2023-03-29,2023-04-03,150.00,是
2023007345,REDACTED_CLIENT,证书（执照）,Staff_032,已归档,新证,涉外民事,泰国,2023-03-30,2023-03-31,150.00,是
2023007348,REDACTED_CLIENT,其他法律意见书,Staff_024,发证,新证,法律意见书,中国大陆,2023-03-30,2023-03-30,100.00,否
2023007349,REDACTED_CLIENT,其他法律意见书,Staff_024,发证,新证,法律意见书,中国大陆,2023-03-30,2023-03-30,100.00,否
202300735,REDACTED_CLIENT,一般事务性委托,Staff_009,已归档,新证,国内民事,中国大陆,2023-01-11,2023-01-12,500.00,是
2023007350,REDACTED_CLIENT,其他法律意见书,Staff_024,发证,新证,法律意见书,中国大陆,2023-03-30,2023-03-30,100.00,否
2023007352,REDACTED_CLIENT,其他法律意见书,Staff_024,发证,新证,法律意见书,中国大陆,2023-03-30,2023-03-30,100.00,否
2023007353,REDACTED_CLIENT,无犯罪记录,Staff_013,已归档,新证,涉外民事,韩国,2023-03-30,2023-03-30,150.00,是
2023007354,REDACTED_CLIENT,亲属关系,Staff_054,已归档,新证,涉外民事,日本,2023-03-30,2023-03-30,150.00,是
2023007355,REDACTED_CLIENT,其他法律意见书,Staff_024,发证,新证,法律意见书,中国大陆,2023-03-30,2023-03-30,100.00,否
2023007356,REDACTED_CLIENT,证书（执照）,Staff_044,已归档,新证,涉外民事,泰国,2023-03-30,2023-04-03,150.00,是
2023007357,REDACTED_CLIENT,亲属关系,Staff_006,已归档,新证,涉外民事,瑞士,2023-03-30,2023-03-30,150.00,是
2023007359,REDACTED_CLIENT,其他法律意见书,Staff_024,发证,新证,法律意见书,中国大陆,2023-03-30,2023-03-30,100.00,否
2023007360,REDACTED_CLIENT,其他法律意见书,Staff_024,发证,新证,法律意见书,中国大陆,2023-03-30,2023-03-30,100.00,否
2023007362,REDACTED_CLIENT,无犯罪记录,Staff_003,已归档,新证,涉外民事,韩国,2023-03-30,2023-03-30,0.00,Unknown
2023007368,REDACTED_CLIENT,委托监护,Staff_029,已归档,新证,涉外民事,加拿大,2023-03-30,2023-03-30,500.00,是
2023007369,REDACTED_CLIENT,证书（执照）,Staff_008,已归档,新证,涉外民事,泰国,2023-03-30,2023-03-30,150.00,是
202300737,REDACTED_CLIENT,文书上的签名（印鉴）,Staff_020,发证,新证,涉外民事,阿根廷,2023-01-16,2023-01-16,0.00,否
2023007370,REDACTED_CLIENT,证书（执照）,Staff_036,已归档,新证,涉外民事,纳米比亚,2023-03-30,2023-03-30,150.00,是
2023007371,REDACTED_CLIENT,译本与原本相符,Staff_027,已归档,新证,涉外民事,韩国,2023-03-30,2023-03-30,0.00,是
2023007372,REDACTED_CLIENT,证书（执照）,Staff_003,已归档,新证,涉外民事,韩国,2023-03-30,2023-03-30,0.00,Unknown
2023007373,REDACTED_CLIENT,证书（执照）,Staff_006,已归档,新证,涉外民事,葡萄牙,2023-03-30,2023-03-31,150.00,是
2023007374,REDACTED_CLIENT,无犯罪记录,Staff_076,已归档,新证,涉外民事,巴西,2023-03-30,2023-03-31,150.00,是
2023007377,REDACTED_CLIENT,亲属关系,Staff_013,已归档,新证,涉外民事,法国,2023-03-30,2023-03-30,150.00,是
2023007379,REDACTED_CLIENT,证书（执照）,Staff_067,已归档,新证,涉外民事,澳大利亚,2023-03-30,2023-03-30,150.00,是
2023007380,REDACTED_CLIENT,无犯罪记录,Staff_067,归档,新证,涉外民事,澳大利亚,2023-03-30,2023-03-30,150.00,是
2023007381,REDACTED_CLIENT,证书（执照）,Staff_008,已归档,新证,涉外民事,德国,2023-03-30,2023-03-31,150.00,是
2023007382,REDACTED_CLIENT,文书上的签名（印鉴）,Staff_027,已归档,新证,涉外民事,加拿大,2023-03-30,2023-03-31,560.00,是
2023007387,REDACTED_CLIENT,无犯罪记录,Staff_030,已归档,新证,涉外民事,瓦努阿图,2023-03-30,2023-03-30,0.00,Unknown
2023007389,REDACTED_CLIENT,无犯罪记录,Staff_003,已归档,新证,涉外民事,韩国,2023-03-30,2023-03-30,0.00,Unknown
2023007395,REDACTED_CLIENT,亲属关系,Staff_013,已归档,新证,涉外民事,希腊,2023-03-30,2023-03-30,150.00,是
2023007396,REDACTED_CLIENT,无犯罪记录,Staff_003,已归档,新证,涉外民事,韩国,2023-03-30,2023-03-30,0.00,Unknown
2023007397,REDACTED_CLIENT,其他法律意见书,Staff_024,发证,新证,法律意见书,中国大陆,2023-03-30,2023-03-30,100.00,否
2023007399,REDACTED_CLIENT,未婚,Staff_076,已归档,新证,涉外民事,越南,2023-03-30,2023-03-30,150.00,是
2023007401,REDACTED_CLIENT,译本与原本相符,Staff_024,已归档,新证,涉外民事,美国,2023-03-30,2023-03-31,150.00,是
2023007402,REDACTED_CLIENT,证书（执照）,Staff_036,已归档,新证,涉外民事,加拿大,2023-03-30,2023-03-30,150.00,是
2023007404,REDACTED_CLIENT,无犯罪记录,Staff_032,归档,新证,涉外民事,韩国,2023-03-30,2023-03-30,0.00,Unknown
2023007406,REDACTED_CLIENT,无犯罪记录,Staff_032,归档,新证,涉外民事,韩国,2023-03-30,2023-03-30,0.00,Unknown
2023007413,REDACTED_CLIENT,证书（执照）,Staff_003,已归档,新证,涉台,台湾,2023-03-30,2023-03-30,150.00,是
2023007414,REDACTED_CLIENT,证书（执照）,Staff_020,已归档,新证,涉外民事,韩国,2023-03-30,2023-03-31,150.00,是
2023007416,REDACTED_CLIENT,无犯罪记录,Staff_012,已归档,新证,涉外民事,澳大利亚,2023-03-30,2023-03-30,150.00,是
202300742,REDACTED_CLIENT,法定继承,Staff_049,已归档,新证,国内民事,中国大陆,2023-01-11,2023-01-20,5013.00,是
2023007421,REDACTED_CLIENT,证书（执照）,Staff_030,已归档,新证,涉外民事,马来西亚,2023-03-30,2023-03-30,0.00,Unknown
2023007424,REDACTED_CLIENT,证书（执照）,Staff_008,已归档,新证,涉外民事,马来西亚,2023-03-30,2023-03-31,150.00,是
2023007425,REDACTED_CLIENT,证书（执照）,Staff_030,已归档,新证,涉外民事,新加坡,2023-03-30,2023-03-30,0.00,Unknown
2023007426,REDACTED_CLIENT,证书（执照）,Staff_030,已归档,新证,涉外民事,加拿大,2023-03-30,2023-03-30,0.00,Unknown
2023007427,REDACTED_CLIENT,无犯罪记录,Staff_008,已归档,新证,涉外民事,以色列,2023-03-30,2023-03-30,150.00,是
202300743,REDACTED_CLIENT,译本与原本相符,Staff_077,已归档,新证,涉外民事,美国,2023-01-11,2023-01-11,150.00,是
2023007434,REDACTED_CLIENT,其他法律意见书,Staff_024,发证,新证,法律意见书,中国大陆,2023-03-30,2023-03-30,100.00,否
2023007435,REDACTED_CLIENT,证书（执照）,Staff_029,已归档,新证,涉外民事,意大利,2023-03-30,2023-03-30,150.00,是
2023007436,REDACTED_CLIENT,其他法律意见书,Staff_024,发证,新证,法律意见书,中国大陆,2023-03-30,2023-03-30,100.00,否
2023007438,REDACTED_CLIENT,其他法律意见书,Staff_024,发证,新证,法律意见书,中国大陆,2023-03-30,2023-03-30,100.00,否
2023007439,REDACTED_CLIENT,证书（执照）,Staff_070,已归档,新证,涉外民事,法国,2023-03-30,2023-03-30,150.00,是
2023007440,REDACTED_CLIENT,无犯罪记录,Staff_008,已归档,新证,涉外民事,厄瓜多尔,2023-03-30,2023-03-30,150.00,是
2023007441,REDACTED_CLIENT,证书（执照）,Staff_008,已归档,新证,涉外民事,马来西亚,2023-03-30,2023-03-31,150.00,是
2023007447,REDACTED_CLIENT,证书（执照）,Staff_036,已归档,新证,涉外民事,沙特阿拉伯,2023-03-30,2023-04-04,150.00,是
202300745,REDACTED_CLIENT,其他法律意见书,Staff_024,制证,新证,法律意见书,中国大陆,2023-01-11,2023-01-11,100.00,否
2023007453,REDACTED_CLIENT,证书（执照）,Staff_008,已归档,新证,涉外民事,澳大利亚,2023-03-30,2023-03-31,150.00,是
2023007455,REDACTED_CLIENT,亲属关系,Staff_032,已归档,新证,涉外民事,日本,2023-03-30,2023-03-31,150.00,是
2023007458,REDACTED_CLIENT,其他法律意见书,Staff_024,发证,新证,法律意见书,中国大陆,2023-03-30,2023-03-30,100.00,否
2023007460,REDACTED_CLIENT,其他法律意见书,Staff_024,发证,新证,法律意见书,中国大陆,2023-03-30,2023-03-30,100.00,否
2023007462,REDACTED_CLIENT,译本与原本相符,Staff_076,已归档,新证,涉外民事,韩国,2023-03-30,2023-03-31,1440.00,是
2023007464,REDACTED_CLIENT,其他法律意见书,Staff_024,发证,新证,法律意见书,中国大陆,2023-03-30,2023-03-30,100.00,否
2023007467,REDACTED_CLIENT,证书（执照）,Staff_024,已归档,新证,涉外民事,新加坡,2023-03-30,2023-03-31,150.00,是
2023007468,REDACTED_CLIENT,亲属关系,Staff_054,已归档,新证,涉外民事,澳大利亚,2023-03-30,2023-03-31,150.00,是
202300747,REDACTED_CLIENT,法定继承,Staff_068,已归档,新证,国内民事,中国大陆,2023-01-09,2023-01-11,1770.00,是
2023007471,REDACTED_CLIENT,证书（执照）,Staff_024,已归档,新证,涉外民事,意大利,2023-03-30,2023-03-31,150.00,是
2023007472,REDACTED_CLIENT,证书（执照）,Staff_006,已归档,新证,涉外民事,泰国,2023-03-30,2023-03-31,0.00,Unknown
2023007478,REDACTED_CLIENT,证书（执照）,Staff_036,已归档,新证,涉外民事,尼泊尔,2023-03-30,2023-04-04,500.00,是
2023007479,REDACTED_CLIENT,亲属关系,Staff_030,已归档,新证,涉外民事,希腊,2023-03-30,2023-03-31,0.00,Unknown
202300748,REDACTED_CLIENT,证书（执照）,Staff_030,已归档,新证,涉外民事,葡萄牙,2023-01-11,2023-01-17,0.00,Unknown
2023007480,REDACTED_CLIENT,证书（执照）,Staff_030,已归档,新证,涉外民事,泰国,2023-03-30,2023-03-31,0.00,Unknown
2023007487,REDACTED_CLIENT,证书（执照）,Staff_006,已归档,新证,涉外民事,泰国,2023-03-31,2023-03-31,0.00,Unknown
202300749,REDACTED_CLIENT,其他法律意见书,Staff_024,制证,新证,法律意见书,中国大陆,2023-01-11,2023-01-11,100.00,否
2023007491,REDACTED_CLIENT,证书（执照）,Staff_070,已归档,新证,涉外民事,新加坡,2023-03-31,2023-04-03,150.00,是
2023007492,REDACTED_CLIENT,其他法律意见书,Staff_024,发证,新证,法律意见书,中国大陆,2023-03-31,2023-03-31,100.00,否
2023007494,REDACTED_CLIENT,译本与原本相符,Staff_027,已归档,新证,涉外民事,韩国,2023-03-31,2023-03-31,0.00,是
2023007495,REDACTED_CLIENT,证书（执照）,Staff_032,归档,新证,涉外民事,法国,2023-03-31,2023-03-31,150.00,是
2023007499,REDACTED_CLIENT,无犯罪记录,Staff_024,已归档,新证,涉外民事,南非,2023-03-31,2023-03-31,150.00,是
20230075,REDACTED_CLIENT,一般事务性委托,Staff_020,已归档,新证,国内民事,中国大陆,2023-01-03,2023-01-09,500.00,是
2023007500,REDACTED_CLIENT,证书（执照）,Staff_003,已归档,新证,涉外民事,加拿大,2023-03-31,2023-03-31,0.00,Unknown
2023007502,REDACTED_CLIENT,证书（执照）,Staff_032,归档,新证,涉外民事,韩国,2023-03-31,2023-03-31,0.00,Unknown
2023007503,REDACTED_CLIENT,亲属关系,Staff_024,已归档,新证,涉外民事,泰国,2023-03-31,2023-03-31,150.00,是
2023007504,REDACTED_CLIENT,证书（执照）,Staff_032,受理,新证,涉外民事,泰国,2023-03-31,2023-03-31,0.00,Unknown
2023007507,REDACTED_CLIENT,其他继承,Staff_024,已归档,新证,法律意见书,中国大陆,2023-03-31,2023-05-05,0.00,Unknown
2023007508,REDACTED_CLIENT,证书（执照）,Staff_030,已归档,新证,涉外民事,加拿大,2023-03-31,2023-03-31,0.00,Unknown
202300751,REDACTED_CLIENT,一般事务性委托,Staff_007,发证,新证,国内涉他,中国大陆,2023-01-11,2023-01-12,200.00,是
2023007512,REDACTED_CLIENT,译本与原本相符,Staff_030,已归档,新证,涉外民事,美国,2023-03-31,2023-03-31,0.00,Unknown
2023007513,REDACTED_CLIENT,证书（执照）,Staff_070,已归档,新证,涉外民事,加拿大,2023-03-31,2023-04-03,150.00,是
2023007514,REDACTED_CLIENT,出生,Staff_030,已归档,新证,涉外民事,加拿大,2023-03-31,2023-03-31,0.00,Unknown
2023007515,REDACTED_CLIENT,证书（执照）,Staff_008,已归档,新证,涉外民事,新加坡,2023-03-31,2023-03-31,150.00,是
2023007519,REDACTED_CLIENT,译本与原本相符,Staff_003,已归档,新证,涉外民事,韩国,2023-03-31,2023-03-31,0.00,Unknown
202300752,REDACTED_CLIENT,其他法律意见书,Staff_024,制证,新证,法律意见书,中国大陆,2023-01-11,2023-01-11,100.00,否
2023007521,REDACTED_CLIENT,亲属关系,Staff_012,已归档,新证,涉外民事,日本,2023-03-31,2023-04-03,300.00,是
2023007522,REDACTED_CLIENT,亲属关系,Staff_030,已归档,新证,涉外民事,马耳他,2023-03-31,2023-03-31,300.00,是
2023007524,REDACTED_CLIENT,证书（执照）,Staff_008,已归档,新证,涉外民事,泰国,2023-03-31,2023-03-31,150.00,是
2023007525,REDACTED_CLIENT,证书（执照）,Staff_024,已归档,新证,涉台,台湾,2023-03-31,2023-03-31,500.00,是
2023007526,REDACTED_CLIENT,无犯罪记录,Staff_008,已归档,新证,涉外民事,菲律宾,2023-03-31,2023-03-31,150.00,是
2023007527,REDACTED_CLIENT,曾用名,Staff_026,已归档,新证,涉外民事,加拿大,2023-03-31,2023-03-31,300.00,是
2023007529,REDACTED_CLIENT,证书（执照）,Staff_032,归档,新证,涉外民事,泰国,2023-03-31,2023-03-31,0.00,Unknown
202300753,REDACTED_CLIENT,证书（执照）,Staff_008,已归档,新证,涉外民事,马来西亚,2023-01-11,2023-01-11,150.00,是
2023007530,REDACTED_CLIENT,证书（执照）,Staff_036,已归档,新证,涉外民事,沙特阿拉伯,2023-03-31,2023-04-04,150.00,是
2023007531,REDACTED_CLIENT,证书（执照）,Staff_008,已归档,新证,涉外民事,泰国,2023-03-31,2023-03-31,150.00,是
2023007534,REDACTED_CLIENT,证书（执照）,Staff_008,已归档,新证,涉外民事,德国,2023-03-31,2023-04-03,150.00,是
2023007535,REDACTED_CLIENT,证书（执照）,Staff_012,已归档,新证,涉外民事,南非,2023-03-31,2023-04-03,150.00,是
202300754,REDACTED_CLIENT,其他法律意见书,Staff_024,制证,新证,法律意见书,中国大陆,2023-01-11,2023-01-11,100.00,否
2023007542,REDACTED_CLIENT,其他法律意见书,Staff_024,发证,新证,法律意见书,中国大陆,2023-03-31,2023-03-31,100.00,否
2023007543,REDACTED_CLIENT,其他法律意见书,Staff_024,发证,新证,法律意见书,中国大陆,2023-03-31,2023-03-31,150.00,否
2023007544,REDACTED_CLIENT,其他法律意见书,Staff_024,发证,新证,法律意见书,中国大陆,2023-03-31,2023-04-03,200.00,否
2023007545,REDACTED_CLIENT,证书（执照）,Staff_024,已归档,新证,涉外民事,荷兰,2023-03-31,2023-04-03,150.00,是
202300755,REDACTED_CLIENT,放弃继承权声明,Staff_009,已归档,新证,国内民事,中国大陆,2023-01-14,2023-01-20,500.00,是
2023007551,REDACTED_CLIENT,证书（执照）,Staff_029,已归档,新证,涉外民事,加拿大,2023-03-31,2023-03-31,150.00,是
2023007557,REDACTED_CLIENT,证书（执照）,Staff_024,已归档,新证,涉外民事,西班牙,2023-03-31,2023-03-31,150.00,是
202300756,REDACTED_CLIENT,证书（执照）,Staff_006,已归档,新证,涉外民事,西班牙,2023-01-11,2023-01-11,150.00,是
202300757,REDACTED_CLIENT,法定继承,Staff_049,已归档,新证,国内民事,中国大陆,2023-01-11,2023-01-16,5530.00,是
2023007571,REDACTED_CLIENT,证书（执照）,Staff_030,已归档,新证,涉外民事,爱尔兰,2023-03-31,2023-03-31,0.00,Unknown
2023007572,REDACTED_CLIENT,证书（执照）,Staff_008,已归档,新证,涉外民事,泰国,2023-03-31,2023-03-31,150.00,是
2023007573,REDACTED_CLIENT,其他法律意见书,Staff_024,发证,新证,法律意见书,中国大陆,2023-03-31,2023-03-31,100.00,否
2023007577,REDACTED_CLIENT,无犯罪记录,Staff_044,已归档,新证,涉外民事,马耳他,2023-03-31,2023-04-07,150.00,是
2023007578,REDACTED_CLIENT,其他法律意见书,Staff_024,发证,新证,法律意见书,中国大陆,2023-03-31,2023-03-31,100.00,否
2023007579,REDACTED_CLIENT,证书（执照）,Staff_030,已归档,新证,涉外民事,土耳其,2023-03-31,2023-04-03,0.00,Unknown
2023007580,REDACTED_CLIENT,无犯罪记录,Staff_004,已归档,新证,涉外民事,加拿大,2023-03-31,2023-03-31,150.00,是
2023007581,REDACTED_CLIENT,证书（执照）,Staff_008,已归档,新证,涉外民事,马来西亚,2023-03-31,2023-03-31,150.00,是
2023007589,REDACTED_CLIENT,证书（执照）,Staff_007,已归档,新证,涉外民事,荷兰,2023-03-31,2023-03-31,150.00,是
202300759,REDACTED_CLIENT,文书上的签名（印鉴）,Staff_008,已归档,新证,涉外民事,尼日利亚,2023-01-09,2023-01-11,500.00,是
2023007591,REDACTED_CLIENT,证书（执照）,Staff_008,已归档,新证,涉外民事,马来西亚,2023-03-31,2023-04-03,150.00,是
2023007592,REDACTED_CLIENT,无犯罪记录,Staff_054,已归档,新证,涉外民事,秘鲁,2023-03-31,2023-03-31,150.00,是
2023007593,REDACTED_CLIENT,无犯罪记录,Staff_008,已归档,新证,涉外民事,泰国,2023-03-31,2023-03-31,150.00,是
2023007596,REDACTED_CLIENT,证书（执照）,Staff_020,已归档,新证,涉外民事,韩国,2023-03-31,2023-04-03,150.00,是
